ID,Province,Study_site,Latitude,Longitude,Altitude,MAT,MAP,Soil_fertility,Forest_type,Dominant_species,Stand_origin,Stand_age,MMD,Mean_DBH,Mean_height,Stand_density,GSV,Plot_dimension,Sample_size,Method,Tree_numbers,Trees,AGBt,Wood,Bark,Stem,Branch,Leaf,Crown,Reproduction,BGBt,Understory,AGBu,BGBu,Shrub,AGBs,BGBs,Floor,AGBf,BGBf,Liana,DOM,Litterfall,Suspended_branches,Dead_trees,Sources
457,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1170,6.7,585,V,Quercus forest ,Q. wutaishanica,Secondary,70,Min DBH,NA,NA,NA,NA,NA,1,Allometry,28,240.477,180.528,107.576,27.71,135.286,40.9,4.342,45.242,NA,59.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
458,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1170,6.7,585,V,Quercus forest ,Q. wutaishanica,Secondary,70,Min DBH,NA,NA,NA,NA,NA,1,Allometry,28,194.287,144.543,87.605,23.469,111.074,29.655,3.814,33.469,NA,49.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
459,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1170,6.7,585,V,Quercus forest ,Q. wutaishanica,Secondary,70,Min DBH,NA,NA,NA,NA,NA,1,Allometry,28,292.622,212.479,127.37,34.385,161.755,44.752,5.972,50.724,NA,80.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
460,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1170,6.7,585,V,Quercus forest ,Q. wutaishanica,Secondary,70,Min DBH,NA,NA,NA,NA,NA,1,Allometry,28,262.434,195.372,120.308,32.127,152.435,37.839,5.098,42.937,NA,67.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
461,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1170,6.7,585,V,Quercus forest ,Q. wutaishanica,Secondary,70,Min DBH,NA,NA,NA,NA,NA,1,Allometry,28,230.873,153.62,75.719,21.285,97.004,50.856,5.76,56.616,NA,77.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
462,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1170,6.7,585,V,Quercus forest ,Q. wutaishanica,Secondary,70,Min DBH,NA,NA,NA,NA,NA,1,Allometry,28,186.586,129.69,70.212,19.011,89.223,36.355,4.112,40.467,NA,56.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
463,Shanxi,Lingkongshan Forest Farm,36.66,112.14,1200,6.7,585,V,Juglans forest,J. mandshurica,Secondary,NA,Min DBH,NA,NA,NA,NA,NA,1,Allometry,11,21.573,13.717,NA,NA,8.446,3.109,2.162,5.271,NA,7.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Huang et al. 1999
464,Jiangxi,Dagang Mountain,27.67,114.63,235,17.8,1527,III,Liriodendron forest,L. chinense,Planted,9,Min DBH,11.26,12.5,1450,86.754,400,1,Allometry,7,60.278,50.268,37.85,4.232,42.082,6.699,1.487,8.186,NA,10.01,2.343,NA,NA,1.9,1.274,0.626,0.443,NA,NA,0,1.917,1.917,0,0,Huang et al. 2000
465,Guangxi,Liuhualing Forest Farm,24.88,108.93,275,20.7,1371,III,Pinus forest,P. massoniana,Planted,13,Min DBH,13.8,14.1,1250,125.219,600,1,Average,,78.63,67.25,55.29,5.97,61.26,4.97,1.02,5.99,NA,11.38,3.47,2.39,1.08,1.9,1.25,0.65,1.57,1.14,0.43,0,1.58,1.58,0,0,Huang et al. 2007
466,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,13,Min DBH,7.3,5.53,3233,44.292,667,3,Allometry,53,40.002,34.418,18.913,2.684,21.597,7.155,5.667,12.822,NA,5.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
467,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,17,Min DBH,8.9,6.95,3100,79.36,667,1,Allometry,53,63.804,54.347,31.09,4.108,35.199,10.967,8.181,19.148,NA,9.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
468,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,19,Min DBH,11,8.68,3005,143.639,1000,4,Allometry,53,105.05,88.527,52.669,6.463,59.132,17.28,12.115,29.395,NA,16.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
469,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,26,Min DBH,16,13.35,1545,215.064,667,3,Allometry,53,142.736,117.89,74.86,8.028,82.887,21.525,13.477,35.002,NA,24.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
470,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,33,Min DBH,18.3,14.1,1298,243.245,667,2,Allometry,53,156.772,128.755,83.121,8.59,91.712,23.052,13.992,37.044,NA,28.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
471,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,47,Min DBH,29.7,20.4,450,316.35,667,1,Allometry,53,165.788,132.952,91.38,8.105,99.485,21.818,11.648,33.467,NA,32.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
472,Liaoning,Caohekou Township,40.88,123.91,312,6.2,935,V,Pinus forest,P. koraiensis,Planted,47,Min DBH,24.9,17.58,710,317.796,1800,1,Allometry,53,171.034,138.212,93.562,8.788,102.349,23.628,12.235,35.863,NA,32.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jia and Zhang 1985
473,Sichuan,Songpan Forest Region,32.66,103.6,3260,5.8,500,V,Picea forest,P. purpurea,Primary,49,Min DBH,NA,NA,642,NA,1200,1,Average,,119.954,99.081,57.36,7.641,65.001,20.697,13.383,34.08,NA,20.873,15.903,NA,NA,3.774,NA,NA,12.129,NA,NA,0,8.847,8.847,0,0,Jiang 1986
474,Sichuan,Songpan Forest Region,32.66,103.6,3240,5.8,500,V,Picea forest,P. purpurea,Primary,40,Min DBH,NA,NA,933,NA,1200,1,Average,,144.162,116.253,63.526,8.461,71.987,28.816,15.45,44.266,NA,27.909,21.586,NA,NA,2.358,NA,NA,19.228,NA,NA,0,3.687,3.687,0,0,Jiang 1986
475,Sichuan,Songpan Forest Region,32.66,103.6,3275,5.8,500,V,Picea forest,P. purpurea,Primary,46,Min DBH,NA,NA,867,NA,1200,1,Average,,118.285,91.907,48.669,6.484,55.153,24.911,11.843,36.754,NA,26.378,15.578,NA,NA,2.984,NA,NA,12.594,NA,NA,0,5.472,5.472,0,0,Jiang 1986
476,Sichuan,Songpan Forest Region,32.66,103.6,3315,5.8,500,V,Picea forest,P. purpurea,Primary,50,Min DBH,NA,NA,950,NA,1200,1,Average,,155.228,126.084,70.05,9.332,79.382,30.402,16.3,46.702,NA,29.144,15.405,NA,NA,2.276,NA,NA,13.129,NA,NA,0,11.012,11.012,0,0,Jiang 1986
477,Fujian,Zhengfang Township,26.71,117.71,700,19.1,1746,IV,Castanopsis forest,C. carlesii,Secondary,17,Min DBH,12.3,16.1,3850,357.8,400,1,Clearcutting,,NA,218.2,NA,NA,178.9,28.4,10.9,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang 1998
478,Sichuan,Liangshan Region,28,101.75,3147,14,1000,IV,Pinus forest,P. yunnanensis,Planted,14.5,Min DBH,NA,NA,NA,NA,300,306,Allometry,60,94.512,85.92,NA,NA,68.633,10.865,6.422,17.287,NA,8.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang and Lin 1985
479,Jiangsu,Xiashu Ecological Station,32.12,119.22,80,15.2,1042,III,Pinus forest,P. taeda,Planted,11,Min DBH,12.8,7.3,3333,155.69,400,1,Allometry,18,145.25,110.24,NA,NA,73.99,21.13,15.12,36.25,NA,35.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang and Zhao 1992
480,Jiangsu,Xiashu Ecological Station,32.12,119.22,80,15.2,1042,III,Pinus forest,P. taeda,Planted,11,Min DBH,14.9,8.3,1667,110.51,667,1,Allometry,18,103.61,79.26,NA,NA,51.82,16.22,11.22,27.44,NA,24.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang and Zhao 1992
481,Jiangsu,Xiashu Ecological Station,32.12,119.22,80,15.2,1042,III,Pinus forest,P. taeda,Planted,11,Min DBH,16.5,8.5,1250,105.6,1000,1,Allometry,18,99.9,76.85,NA,NA,49,16.65,11.2,27.85,NA,23.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang and Zhao 1992
482,Sichuan,Songpan Forest Region,32.66,103.6,3175,5.8,500,V,Picea forest,P. asperata,Primary,45,Min DBH,NA,NA,NA,NA,1200,186,Allometry,24,212.774,168.919,116.793,10.839,127.632,26.488,14.799,41.287,NA,43.855,44.591,26.489,18.103,11.395,7.457,3.938,33.196,19.032,14.165,0,28.542,28.542,0,0,Jiang and Zhu 1986
483,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. massoniana,Planted,20,Min DBH,NA,NA,1650,NA,400,9,Average,,NA,86.427,NA,NA,73.809,6.828,5.791,12.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
484,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. massoniana,Planted,22,Min DBH,NA,NA,1695,NA,400,3,Average,,NA,82.919,NA,NA,71.79,7.58,3.549,11.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
485,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. massoniana,Planted,20,Min DBH,NA,NA,1725,NA,400,5,Average,,NA,55.263,NA,NA,43.876,5.86,5.527,11.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
486,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. massoniana,Planted,17,Min DBH,NA,NA,2040,NA,400,5,Average,,NA,85.71,NA,NA,72.218,7.869,5.623,13.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
487,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. elliottii,Planted,16,Min DBH,NA,NA,1815,NA,400,8,Average,,NA,105.311,NA,NA,75.905,16.619,12.786,29.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
488,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. elliottii,Planted,15,Min DBH,NA,NA,720,NA,400,3,Average,,NA,37.732,NA,NA,26.354,4.31,7.068,11.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
489,Zhejiang,Jinqu Basin,28.37,119.9,434,16.8,1500,III,Pinus forest,P. taeda,Planted,16,Min DBH,NA,NA,1230,NA,400,3,Average,,NA,38.882,NA,NA,27.179,6.236,5.467,11.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiang et al. 1992
490,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,14,Min DBH,6.76,4.6,NA,NA,NA,1,Allometry,262,21.162,16.291,NA,NA,8.772,4.437,3.082,7.519,NA,4.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1984
491,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,23,Min DBH,12.3,9.4,NA,NA,NA,1,Allometry,262,77.381,61.493,32.38,4.623,37.003,14.747,9.591,24.338,0.152,15.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,11.3,0,0,Jiao 1984
492,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,22,Min DBH,12.4,9.5,1660,95.221,NA,1,Allometry,262,NA,58.432,NA,NA,42.43,9.08,6.922,16.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1984
493,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,22,Min DBH,19.2,9.5,560,77.015,NA,1,Allometry,262,NA,56.549,NA,NA,26.387,16.503,13.658,30.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1984
494,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,22,Min DBH,10.9,6.4,1660,49.568,NA,1,Allometry,262,NA,48.24,NA,NA,27.041,14.243,6.955,21.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1984
495,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,22,Min DBH,15.1,7,560,35.099,NA,1,Allometry,262,NA,34.67,NA,NA,15.338,11.609,7.722,19.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1984
496,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,13,Min DBH,NA,NA,NA,NA,NA,1,Allometry,262,10.698,8.763,NA,NA,2.875,3.002,2.886,5.888,NA,1.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1985
497,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,15,Min DBH,7.6,6,1800,29.7,NA,1,Allometry,262,39.633,30.579,NA,NA,16.992,8.064,5.523,13.587,NA,9.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1985
498,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,15,Min DBH,7.6,4.4,1659,28.6,NA,1,Allometry,262,30.258,23.191,NA,NA,12.624,6.237,4.33,10.567,NA,7.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1985
499,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,23,Min DBH,12.3,9.4,1500,94.1,NA,1,Allometry,262,78.51,62.385,NA,NA,37.77,14.955,9.66,24.615,NA,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1985
500,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus forest,P. sylvestris var. mongolica,Planted,23,Min DBH,10.8,8.4,1476,62.5,NA,1,Allometry,262,61.402,48.413,NA,NA,28.679,11.926,7.808,19.734,NA,12.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1985
501,Liaoning,Zhanggutai Forest Park,42.74,122.49,235,6.5,499,I,Pinus & broadleaved mixed forest,Pinus sylvestris var. mongolica & Populus pseudosimonii,Planted,13,Min DBH,NA,NA,NA,NA,NA,1,Allometry,262,14.145,11.162,NA,NA,4.652,2.841,3.669,6.51,NA,2.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jiao 1985
502,Jiangxi,Gouzinao Forest Farm,26.83,115,65,18.6,1371,II,Pinus forest,P. elliottii,Planted,10,Min DBH,8.5,5.8,1185,19.5,400,3,Allometry,12,NA,19.661,7.495,2.728,10.223,6.671,2.767,9.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jie et al. 2002
503,Jiangxi,Gouzinao Forest Farm,26.83,115,65,18.6,1371,II,Pinus forest,P. elliottii,Planted,10,Min DBH,11.7,7.4,1280,50.918,400,3,Allometry,12,NA,44.548,18.985,6.924,25.909,8.822,9.817,18.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jie et al. 2002
504,Jiangxi,Gouzinao Forest Farm,26.83,115,65,18.6,1371,II,Pinus forest,P. elliottii,Planted,10,Min DBH,13.4,8.1,1110,63.398,400,3,Allometry,12,NA,54.038,23.346,8.521,31.868,8.312,13.859,22.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Jie et al. 2002
505,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,3150,NA,667,1,Allometry,NA,89.856,71.459,NA,NA,55.626,7.029,8.804,15.833,NA,18.396,0.439,0.266,0.173,NA,NA,NA,NA,NA,NA,0,3.537,3.537,0,0,Kang and Fang 1997
506,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,3240,NA,667,1,Allometry,NA,89.683,71.281,NA,NA,55.172,7.522,8.588,16.11,NA,18.402,0.419,0.209,0.21,NA,NA,NA,NA,NA,NA,0,3.456,3.456,0,0,Kang and Fang 1997
507,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,3350,NA,667,1,Allometry,NA,91.916,73.281,NA,NA,57.001,7.099,9.18,16.28,NA,18.635,0.413,0.24,0.173,NA,NA,NA,NA,NA,NA,0,3.43,3.43,0,0,Kang and Fang 1997
508,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,4395,NA,667,1,Allometry,NA,80.427,62.738,NA,NA,46.364,7.343,9.031,16.374,NA,17.69,0.322,0.204,0.119,NA,NA,NA,NA,NA,NA,0,3.583,3.583,0,0,Kang and Fang 1997
509,Hunan,Zhuting Township,27.86,113.18,130,17.8,1504,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,3692,NA,667,1,Allometry,NA,64.915,52.114,NA,NA,35.48,6.967,9.667,16.634,NA,12.8,0.151,0.093,0.058,NA,NA,NA,NA,NA,NA,0,2.62,2.62,0,0,Kang and Fang 1997
510,Hunan,Zhuting Township,27.86,113.18,130,17.8,1504,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,4395,NA,667,1,Allometry,NA,60.231,47.885,NA,NA,31.137,7.248,9.5,16.748,NA,12.346,0.125,0.077,0.048,NA,NA,NA,NA,NA,NA,0,2.61,2.61,0,0,Kang and Fang 1997
511,Hunan,Zhuting Township,27.86,113.18,130,17.8,1504,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,4578,NA,667,1,Allometry,NA,59.362,46.541,NA,NA,29.369,7.211,9.96,17.171,NA,12.821,0.151,0.093,0.058,NA,NA,NA,NA,NA,NA,0,2.735,2.735,0,0,Kang and Fang 1997
512,Hunan,Zhuting Township,27.86,113.18,130,17.8,1504,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,5085,NA,667,1,Allometry,NA,57,44.729,NA,NA,27.486,7.237,10.006,17.243,NA,12.271,0.073,0.041,0.032,NA,NA,NA,NA,NA,NA,0,2.83,2.83,0,0,Kang and Fang 1997
513,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,2750,NA,667,1,Allometry,162,88.618,68.327,45.789,8.329,54.118,6.607,7.602,14.209,NA,20.291,1.402,1.074,0.328,NA,NA,NA,NA,NA,NA,0,1.197,1.197,0,0,Kang et al. 2004
514,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,3120,NA,667,1,Allometry,162,80.537,62.819,40.492,7.063,47.555,7.044,8.22,15.264,NA,17.718,1.346,0.996,0.35,NA,NA,NA,NA,NA,NA,0,0.774,0.774,0,0,Kang et al. 2004
515,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,11,Min DBH,NA,NA,3550,NA,667,1,Allometry,162,63.601,49.706,29.291,5.75,35.041,6.741,7.924,14.665,NA,13.895,1.208,0.898,0.31,NA,NA,NA,NA,NA,NA,0,0.928,0.928,0,0,Kang et al. 2004
516,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,14,Min DBH,NA,NA,2750,NA,667,1,Allometry,162,152.363,125.757,87.42,15.135,102.555,11.449,11.753,23.202,NA,26.606,1.085,0.82,0.265,NA,NA,NA,NA,NA,NA,0,1.856,1.856,0,0,Kang et al. 2004
517,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,14,Min DBH,NA,NA,3120,NA,667,1,Allometry,162,118.426,97.589,63.157,12.028,75.185,10.906,11.498,22.404,NA,20.837,1.132,0.862,0.27,NA,NA,NA,NA,NA,NA,0,1.976,1.976,0,0,Kang et al. 2004
518,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,14,Min DBH,NA,NA,3550,NA,667,1,Allometry,162,96.056,79.812,47.753,10.164,57.917,10.137,11.758,21.895,NA,16.244,0.884,0.671,0.213,NA,NA,NA,NA,NA,NA,0,2.12,2.12,0,0,Kang et al. 2004
519,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,16,Min DBH,NA,NA,2750,NA,667,1,Allometry,162,166.796,138.082,95.922,18.265,114.187,11.887,12.008,23.895,NA,28.714,0.94,0.712,0.228,NA,NA,NA,NA,NA,NA,0,2.385,2.385,0,0,Kang et al. 2004
520,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,16,Min DBH,NA,NA,3120,NA,667,1,Allometry,162,130.052,108.285,71.643,14.051,85.694,10.953,11.638,22.591,NA,21.767,0.857,0.65,0.207,NA,NA,NA,NA,NA,NA,0,2.53,2.53,0,0,Kang et al. 2004
521,Hunan,Huitong Forest Region,26.78,109.63,400,17.4,1284,III,Cunninghamia forest,C. lanceolata,Planted,16,Min DBH,NA,NA,3550,NA,667,1,Allometry,162,97.34,81.262,48.527,11.781,60.308,9.887,11.067,20.954,NA,16.078,0.753,0.573,0.18,NA,NA,NA,NA,NA,NA,0,2.81,2.81,0,0,Kang et al. 2004
522,Guangxi,Daqingshan Forest Farm,22.13,106.82,280,21.1,1350,II,Evergreen coniferous mixed forest,Cunninghamia lanceolata & Pinus massoniana,Planted,13,Min DBH,13.61,9.82,1971,155.466,600,1,Allometry,14,85.35,69.58,44.84,5.73,50.57,15,4.01,19.01,NA,15.77,3.95,2.88,1.07,3.63,2.66,0.97,0.32,0.22,0.1,0,5.49,5.49,0,0,Kang et al. 2006
523,Guangxi,Daqingshan Forest Farm,22.13,106.82,280,21.1,1350,II,Evergreen coniferous mixed forest,Cunninghamia lanceolata & Pinus massoniana,Planted,13,Min DBH,13.22,9.9,2342,175.793,600,1,Allometry,14,101.13,80.23,51.48,6.53,58.01,17.73,4.49,22.22,NA,20.9,2.1,1.31,0.79,1.94,1.22,0.72,0.16,0.09,0.07,0,6.83,6.83,0,0,Kang et al. 2006
524,Guangxi,Daqingshan Forest Farm,22.13,106.82,280,21.1,1350,II,Evergreen coniferous mixed forest,Cunninghamia lanceolata & Pinus massoniana,Planted,13,Min DBH,13,10.78,2129,168.233,600,1,Allometry,14,95,77.59,49.56,6.17,55.73,17.38,4.48,21.86,NA,17.41,2.12,1.37,0.75,1.96,1.28,0.68,0.16,0.09,0.07,0,7.91,7.91,0,0,Kang et al. 2006
525,Fujian,Shuibei Township,27.35,117.49,325,18.8,1789,III,Pinus forest,P. taeda,Planted,5,Min DBH,7.65,4.33,1820,20.025,400,4,Average,,26.266,20.277,6.377,1.456,7.833,7.331,5.112,12.443,NA,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lai et al. 2004a
526,Fujian,Shuibei Township,27.35,117.49,325,18.8,1789,III,Pinus forest,P. elliottii,Planted,5,Min DBH,6.88,4.05,1403,11.928,400,4,Average,,15.583,11.993,4.247,1.9,6.147,2.215,3.631,5.846,NA,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lai et al. 2004a
527,Fujian,Shuibei Township,27.35,117.49,325,18.8,1789,III,Pinus forest,P. massoniana,Planted,5,Min DBH,5.31,3.97,2220,7.072,400,4,Average,,14.934,12.987,4.356,1.385,5.741,4.351,2.895,7.246,NA,1.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lai et al. 2004b
528,Fujian,Shuibei Township,27.35,117.49,325,18.8,1789,III,Pinus forest,P. massoniana,Planted,5,Min DBH,5.14,3.9,2760,13.248,400,4,Average,,14.871,12.597,3.996,1.151,5.147,4.201,3.249,7.449,NA,2.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lai et al. 2004b
529,Fujian,Shuibei Township,27.35,117.49,325,18.8,1789,III,Pinus forest,P. massoniana,Planted,5,Min DBH,4.08,3.48,1440,4.032,400,4,Average,,6.859,6.008,1.804,0.658,2.462,1.777,1.768,3.545,NA,0.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Lai et al. 2004b
530,Guangxi,Bobai Forest Farm,21.85,109.78,100,22,1600,III,Michelia forest,M. macclurei,Planted,23,Min DBH,12.3,9.6,945,55.2,667,1,Average,,74.2,58.2,34,5.8,39.8,14.2,4.2,18.4,NA,16,6.3,3.8,2.5,NA,NA,NA,NA,NA,NA,0,2.4,2.4,0,0,Li 1984
531,Hainan,Limushan Forest Park,19.24,109.8,190,22.5,2188,II,Tropical rainforest,"Dacrydium pierrei, Machilus monticola, Xanthophyllum hainanense & Cyclobalanopsis patelliformis",Primary,All-aged,5,NA,NA,NA,NA,1500,1,Clearcutting,,NA,481.427,381.081,39.408,420.489,52.309,8.629,60.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Li 1993
